country,City,year,month,day,AverageTemperature,AverageTemperatureUncertainty,Latitude,Longitude,continent
France,Saint Étienne,2007,5,1,13.436,0.1689999999999999,45.81,3.46,Europe
France,Saint Étienne,2007,6,1,16.211,0.141,45.81,3.46,Europe
France,Saint Étienne,2007,7,1,17.027,0.175,45.81,3.46,Europe
France,Saint Étienne,2007,8,1,16.547,0.138,45.81,3.46,Europe
France,Saint Étienne,2007,9,1,13.009,0.289,45.81,3.46,Europe
France,Saint Étienne,2007,10,1,9.268,0.2189999999999999,45.81,3.46,Europe
France,Saint Étienne,2007,11,1,3.683,0.128,45.81,3.46,Europe
France,Saint Étienne,2007,12,1,1.289,0.557,45.81,3.46,Europe
France,Saint Étienne,2008,1,1,3.936,0.342,45.81,3.46,Europe
France,Saint Étienne,2008,2,1,4.584,0.529,45.81,3.46,Europe
France,Saint Étienne,2008,3,1,4.726999999999999,0.206,45.81,3.46,Europe
France,Saint Étienne,2008,4,1,7.737999999999999,0.248,45.81,3.46,Europe
France,Saint Étienne,2008,5,1,13.807,0.182,45.81,3.46,Europe
France,Saint Étienne,2008,6,1,16.012,0.2319999999999999,45.81,3.46,Europe
France,Saint Étienne,2008,7,1,17.613,0.151,45.81,3.46,Europe
France,Saint Étienne,2008,8,1,17.155,0.133,45.81,3.46,Europe
France,Saint Étienne,2008,9,1,12.581,0.236,45.81,3.46,Europe
France,Saint Étienne,2008,10,1,9.52,0.162,45.81,3.46,Europe
France,Saint Étienne,2008,11,1,5.104,0.228,45.81,3.46,Europe
France,Saint Étienne,2008,12,1,0.977,0.246,45.81,3.46,Europe
France,Saint Étienne,2009,1,1,-0.5479999999999999,0.477,45.81,3.46,Europe
France,Saint Étienne,2009,2,1,1.882,0.241,45.81,3.46,Europe
France,Saint Étienne,2009,3,1,5.323,0.1969999999999999,45.81,3.46,Europe
France,Saint Étienne,2009,4,1,9.574,0.358,45.81,3.46,Europe
France,Saint Étienne,2009,5,1,14.595999999999998,0.251,45.81,3.46,Europe
France,Saint Étienne,2009,6,1,16.511,0.1369999999999999,45.81,3.46,Europe
France,Saint Étienne,2009,7,1,18.78,0.276,45.81,3.46,Europe
France,Saint Étienne,2009,8,1,19.648,0.175,45.81,3.46,Europe
France,Saint Étienne,2009,9,1,14.917,0.292,45.81,3.46,Europe
France,Saint Étienne,2009,10,1,10.034,0.382,45.81,3.46,Europe
France,Saint Étienne,2009,11,1,7.945,0.239,45.81,3.46,Europe
France,Saint Étienne,2009,12,1,2.501,0.273,45.81,3.46,Europe
France,Saint Étienne,2010,1,1,-1.1009999999999998,0.184,45.81,3.46,Europe
France,Saint Étienne,2010,2,1,1.7720000000000002,0.249,45.81,3.46,Europe
France,Saint Étienne,2010,3,1,4.774,0.204,45.81,3.46,Europe
France,Saint Étienne,2010,4,1,9.501,0.141,45.81,3.46,Europe
France,Saint Étienne,2010,5,1,10.765,0.248,45.81,3.46,Europe
France,Saint Étienne,2010,6,1,15.79,0.252,45.81,3.46,Europe
France,Saint Étienne,2010,7,1,19.753,0.24,45.81,3.46,Europe
France,Saint Étienne,2010,8,1,17.555999999999997,0.264,45.81,3.46,Europe
France,Saint Étienne,2010,9,1,13.455,0.187,45.81,3.46,Europe
France,Saint Étienne,2010,10,1,9.409,0.181,45.81,3.46,Europe
France,Saint Étienne,2010,11,1,5.422999999999999,0.3329999999999999,45.81,3.46,Europe
France,Saint Étienne,2010,12,1,-0.1070000000000002,0.26,45.81,3.46,Europe
France,Saint Étienne,2011,1,1,1.634,0.249,45.81,3.46,Europe
France,Saint Étienne,2011,2,1,3.3560000000000003,0.292,45.81,3.46,Europe
France,Saint Étienne,2011,3,1,6.477,0.121,45.81,3.46,Europe
France,Saint Étienne,2011,4,1,11.646,0.265,45.81,3.46,Europe
France,Saint Étienne,2011,5,1,14.887,0.308,45.81,3.46,Europe
France,Saint Étienne,2011,6,1,16.067,0.26,45.81,3.46,Europe
France,Saint Étienne,2011,7,1,16.205000000000002,0.22,45.81,3.46,Europe
France,Saint Étienne,2011,8,1,18.718,0.317,45.81,3.46,Europe
France,Saint Étienne,2011,9,1,16.358,0.221,45.81,3.46,Europe
France,Saint Étienne,2011,10,1,10.974,0.242,45.81,3.46,Europe
France,Saint Étienne,2011,11,1,7.891,0.469,45.81,3.46,Europe
France,Saint Étienne,2011,12,1,4.861000000000001,0.296,45.81,3.46,Europe
France,Saint Étienne,2012,1,1,2.954,0.29,45.81,3.46,Europe
France,Saint Étienne,2012,2,1,-2.534,0.313,45.81,3.46,Europe
France,Saint Étienne,2012,3,1,7.731999999999998,0.248,45.81,3.46,Europe
France,Saint Étienne,2012,4,1,7.539,0.375,45.81,3.46,Europe
France,Saint Étienne,2012,5,1,13.332,0.262,45.81,3.46,Europe
France,Saint Étienne,2012,6,1,16.098,0.485,45.81,3.46,Europe
France,Saint Étienne,2012,7,1,17.417,0.4379999999999999,45.81,3.46,Europe
France,Saint Étienne,2012,8,1,19.461,0.542,45.81,3.46,Europe
France,Saint Étienne,2012,9,1,14.661,0.307,45.81,3.46,Europe
France,Saint Étienne,2012,10,1,11.007,0.575,45.81,3.46,Europe
France,Saint Étienne,2012,11,1,6.131,0.142,45.81,3.46,Europe
France,Saint Étienne,2012,12,1,3.518,0.69,45.81,3.46,Europe
France,Saint Étienne,2013,1,1,1.476,0.568,45.81,3.46,Europe
France,Saint Étienne,2013,2,1,0.2510000000000001,0.331,45.81,3.46,Europe
France,Saint Étienne,2013,3,1,4.051,0.409,45.81,3.46,Europe
France,Saint Étienne,2013,4,1,8.100999999999999,0.282,45.81,3.46,Europe
France,Saint Étienne,2013,5,1,9.593,0.498,45.81,3.46,Europe
France,Saint Étienne,2013,6,1,15.042,0.2769999999999999,45.81,3.46,Europe
France,Saint Étienne,2013,7,1,20.157,0.492,45.81,3.46,Europe
France,Saint Étienne,2013,8,1,18.028,0.465,45.81,3.46,Europe
France,Saint Étienne,2013,9,1,,,45.81,3.46,Europe
Spain,Salamanca,2000,1,1,2.342,0.7659999999999999,40.99,-6.39,Europe
Spain,Salamanca,2000,2,1,8.367,0.33,40.99,-6.39,Europe
Spain,Salamanca,2000,3,1,9.427,0.42,40.99,-6.39,Europe
Spain,Salamanca,2000,4,1,8.43,0.504,40.99,-6.39,Europe
Spain,Salamanca,2000,5,1,15.108,0.278,40.99,-6.39,Europe
Spain,Salamanca,2000,6,1,19.927,0.303,40.99,-6.39,Europe
Spain,Salamanca,2000,7,1,20.561,0.413,40.99,-6.39,Europe
Spain,Salamanca,2000,8,1,21.102,0.442,40.99,-6.39,Europe
Spain,Salamanca,2000,9,1,18.498,0.2789999999999999,40.99,-6.39,Europe
Spain,Salamanca,2000,10,1,12.261,0.327,40.99,-6.39,Europe
Spain,Salamanca,2000,11,1,7.321000000000001,0.621,40.99,-6.39,Europe
Spain,Salamanca,2000,12,1,7.232,0.29,40.99,-6.39,Europe
Spain,Salamanca,2001,1,1,6.231,0.32,40.99,-6.39,Europe
Spain,Salamanca,2001,2,1,6.654,0.233,40.99,-6.39,Europe
Spain,Salamanca,2001,3,1,10.128,0.335,40.99,-6.39,Europe
Spain,Salamanca,2001,4,1,10.407,0.236,40.99,-6.39,Europe
Spain,Salamanca,2001,5,1,14.601,0.104,40.99,-6.39,Europe
Spain,Salamanca,2001,6,1,20.065,0.365,40.99,-6.39,Europe
Spain,Salamanca,2001,7,1,20.643,0.245,40.99,-6.39,Europe
Spain,Salamanca,2001,8,1,21.878,0.278,40.99,-6.39,Europe
Spain,Salamanca,2001,9,1,18.074,0.356,40.99,-6.39,Europe
Spain,Salamanca,2001,10,1,13.995,0.217,40.99,-6.39,Europe
Spain,Salamanca,2001,11,1,6.222,0.307,40.99,-6.39,Europe
Spain,Salamanca,2001,12,1,2.5170000000000003,0.272,40.99,-6.39,Europe
Spain,Salamanca,2002,1,1,5.898,0.2269999999999999,40.99,-6.39,Europe
Spain,Salamanca,2002,2,1,7.066,0.239,40.99,-6.39,Europe
Spain,Salamanca,2002,3,1,9.349,0.28,40.99,-6.39,Europe
Spain,Salamanca,2002,4,1,10.901,0.2289999999999999,40.99,-6.39,Europe
Spain,Salamanca,2002,5,1,12.814,0.184,40.99,-6.39,Europe
Spain,Salamanca,2002,6,1,19.505,0.276,40.99,-6.39,Europe
Spain,Salamanca,2002,7,1,21.411,0.288,40.99,-6.39,Europe
Spain,Salamanca,2002,8,1,20.646,0.27,40.99,-6.39,Europe
Spain,Salamanca,2002,9,1,17.163,0.286,40.99,-6.39,Europe
Spain,Salamanca,2002,10,1,13.461,0.365,40.99,-6.39,Europe
Spain,Salamanca,2002,11,1,8.838999999999997,0.316,40.99,-6.39,Europe
Spain,Salamanca,2002,12,1,7.395,0.327,40.99,-6.39,Europe
Spain,Salamanca,2003,1,1,4.444,0.243,40.99,-6.39,Europe
Spain,Salamanca,2003,2,1,4.888999999999999,0.218,40.99,-6.39,Europe
Spain,Salamanca,2003,3,1,10.036,0.175,40.99,-6.39,Europe
Spain,Salamanca,2003,4,1,10.65,0.2739999999999999,40.99,-6.39,Europe
Spain,Salamanca,2003,5,1,15.461,0.185,40.99,-6.39,Europe
Spain,Salamanca,2003,6,1,21.275,0.368,40.99,-6.39,Europe
Spain,Salamanca,2003,7,1,21.517,0.379,40.99,-6.39,Europe
Spain,Salamanca,2003,8,1,24.226,0.355,40.99,-6.39,Europe
Spain,Salamanca,2003,9,1,19.286,0.313,40.99,-6.39,Europe
Spain,Salamanca,2003,10,1,11.728,0.4429999999999999,40.99,-6.39,Europe
Spain,Salamanca,2003,11,1,8.886000000000001,0.212,40.99,-6.39,Europe
Spain,Salamanca,2003,12,1,5.471,0.254,40.99,-6.39,Europe
Spain,Salamanca,2004,1,1,6.222,0.337,40.99,-6.39,Europe
Spain,Salamanca,2004,2,1,6.042999999999999,0.122,40.99,-6.39,Europe
Spain,Salamanca,2004,3,1,7.433000000000002,0.252,40.99,-6.39,Europe
Spain,Salamanca,2004,4,1,9.758,0.32,40.99,-6.39,Europe
Spain,Salamanca,2004,5,1,13.48,0.1639999999999999,40.99,-6.39,Europe
Spain,Salamanca,2004,6,1,21.603,0.344,40.99,-6.39,Europe
Spain,Salamanca,2004,7,1,22.077,0.325,40.99,-6.39,Europe
Spain,Salamanca,2004,8,1,20.779,0.3389999999999999,40.99,-6.39,Europe
Spain,Salamanca,2004,9,1,18.989,0.214,40.99,-6.39,Europe
Spain,Salamanca,2004,10,1,13.094,0.2769999999999999,40.99,-6.39,Europe
Spain,Salamanca,2004,11,1,6.569999999999999,0.3379999999999999,40.99,-6.39,Europe
Spain,Salamanca,2004,12,1,4.5840000000000005,0.207,40.99,-6.39,Europe
Spain,Salamanca,2005,1,1,3.241,0.29,40.99,-6.39,Europe
Spain,Salamanca,2005,2,1,3.149,0.311,40.99,-6.39,Europe
Spain,Salamanca,2005,3,1,8.575000000000001,0.252,40.99,-6.39,Europe
Spain,Salamanca,2005,4,1,10.944,0.142,40.99,-6.39,Europe
Spain,Salamanca,2005,5,1,15.487,0.276,40.99,-6.39,Europe
Spain,Salamanca,2005,6,1,21.634,0.238,40.99,-6.39,Europe
Spain,Salamanca,2005,7,1,22.527,0.2339999999999999,40.99,-6.39,Europe
Spain,Salamanca,2005,8,1,22.827,0.322,40.99,-6.39,Europe
Spain,Salamanca,2005,9,1,18.016,0.366,40.99,-6.39,Europe
Spain,Salamanca,2005,10,1,13.552,0.317,40.99,-6.39,Europe
Spain,Salamanca,2005,11,1,7.202000000000001,0.252,40.99,-6.39,Europe
Spain,Salamanca,2005,12,1,4.654,0.151,40.99,-6.39,Europe
Spain,Salamanca,2006,1,1,3.0889999999999995,0.326,40.99,-6.39,Europe
Spain,Salamanca,2006,2,1,4.534,0.242,40.99,-6.39,Europe
Spain,Salamanca,2006,3,1,9.094,0.22,40.99,-6.39,Europe
Spain,Salamanca,2006,4,1,11.909,0.353,40.99,-6.39,Europe
Spain,Salamanca,2006,5,1,16.351,0.424,40.99,-6.39,Europe
Spain,Salamanca,2006,6,1,20.36,0.2739999999999999,40.99,-6.39,Europe
Spain,Salamanca,2006,7,1,23.819000000000003,0.291,40.99,-6.39,Europe
Spain,Salamanca,2006,8,1,21.792,0.366,40.99,-6.39,Europe
Spain,Salamanca,2006,9,1,19.386000000000006,0.228,40.99,-6.39,Europe
Spain,Salamanca,2006,10,1,14.604,0.302,40.99,-6.39,Europe
Spain,Salamanca,2006,11,1,10.602,0.166,40.99,-6.39,Europe
Spain,Salamanca,2006,12,1,4.8260000000000005,0.255,40.99,-6.39,Europe
Spain,Salamanca,2007,1,1,5.1080000000000005,0.248,40.99,-6.39,Europe
Spain,Salamanca,2007,2,1,7.387,0.319,40.99,-6.39,Europe
Spain,Salamanca,2007,3,1,8.09,0.2319999999999999,40.99,-6.39,Europe
Spain,Salamanca,2007,4,1,11.124,0.271,40.99,-6.39,Europe
Spain,Salamanca,2007,5,1,14.121,0.1,40.99,-6.39,Europe
Spain,Salamanca,2007,6,1,17.264,0.2689999999999999,40.99,-6.39,Europe
Spain,Salamanca,2007,7,1,20.765,0.341,40.99,-6.39,Europe
Spain,Salamanca,2007,8,1,20.592,0.305,40.99,-6.39,Europe
Spain,Salamanca,2007,9,1,18.792,0.289,40.99,-6.39,Europe
Spain,Salamanca,2007,10,1,12.931,0.267,40.99,-6.39,Europe
Spain,Salamanca,2007,11,1,7.278,0.456,40.99,-6.39,Europe
Spain,Salamanca,2007,12,1,4.524,0.21,40.99,-6.39,Europe
Spain,Salamanca,2008,1,1,6.478,0.308,40.99,-6.39,Europe
Spain,Salamanca,2008,2,1,8.129999999999999,0.211,40.99,-6.39,Europe
Spain,Salamanca,2008,3,1,8.079,0.276,40.99,-6.39,Europe
Spain,Salamanca,2008,4,1,10.954,0.195,40.99,-6.39,Europe
Spain,Salamanca,2008,5,1,13.106,0.2689999999999999,40.99,-6.39,Europe
Spain,Salamanca,2008,6,1,18.745,0.251,40.99,-6.39,Europe
Spain,Salamanca,2008,7,1,20.824,0.312,40.99,-6.39,Europe
Spain,Salamanca,2008,8,1,21.117,0.413,40.99,-6.39,Europe
Spain,Salamanca,2008,9,1,17.096,0.357,40.99,-6.39,Europe
Spain,Salamanca,2008,10,1,12.199000000000002,0.22,40.99,-6.39,Europe
Spain,Salamanca,2008,11,1,6.143,0.263,40.99,-6.39,Europe
Spain,Salamanca,2008,12,1,4.4060000000000015,0.318,40.99,-6.39,Europe
Spain,Salamanca,2009,1,1,4.228,0.298,40.99,-6.39,Europe
Spain,Salamanca,2009,2,1,6.175,0.282,40.99,-6.39,Europe
Spain,Salamanca,2009,3,1,10.168,0.44,40.99,-6.39,Europe
Spain,Salamanca,2009,4,1,9.585,0.24,40.99,-6.39,Europe
Spain,Salamanca,2009,5,1,15.843,0.223,40.99,-6.39,Europe
Spain,Salamanca,2009,6,1,19.962,0.248,40.99,-6.39,Europe
Spain,Salamanca,2009,7,1,21.307,0.421,40.99,-6.39,Europe
Spain,Salamanca,2009,8,1,23.154,0.369,40.99,-6.39,Europe
Spain,Salamanca,2009,9,1,19.232,0.43,40.99,-6.39,Europe
Spain,Salamanca,2009,10,1,15.251,0.221,40.99,-6.39,Europe
Spain,Salamanca,2009,11,1,9.735,0.251,40.99,-6.39,Europe
Spain,Salamanca,2009,12,1,5.2170000000000005,0.253,40.99,-6.39,Europe
Spain,Salamanca,2010,1,1,4.69,0.307,40.99,-6.39,Europe
Spain,Salamanca,2010,2,1,4.94,0.186,40.99,-6.39,Europe
Spain,Salamanca,2010,3,1,7.52,0.314,40.99,-6.39,Europe
Spain,Salamanca,2010,4,1,12.083,0.15,40.99,-6.39,Europe
Spain,Salamanca,2010,5,1,13.629,0.264,40.99,-6.39,Europe
Spain,Salamanca,2010,6,1,18.808,0.251,40.99,-6.39,Europe
Spain,Salamanca,2010,7,1,23.926,0.433,40.99,-6.39,Europe
Spain,Salamanca,2010,8,1,23.487,0.436,40.99,-6.39,Europe
Spain,Salamanca,2010,9,1,18.905,0.292,40.99,-6.39,Europe
Spain,Salamanca,2010,10,1,12.437,0.231,40.99,-6.39,Europe
Spain,Salamanca,2010,11,1,7.361999999999999,0.176,40.99,-6.39,Europe
Spain,Salamanca,2010,12,1,4.9670000000000005,0.294,40.99,-6.39,Europe
Spain,Salamanca,2011,1,1,5.142,0.456,40.99,-6.39,Europe
Spain,Salamanca,2011,2,1,6.502000000000001,0.318,40.99,-6.39,Europe
Spain,Salamanca,2011,3,1,8.337,0.426,40.99,-6.39,Europe
Spain,Salamanca,2011,4,1,14.164,0.141,40.99,-6.39,Europe
Spain,Salamanca,2011,5,1,16.951,0.213,40.99,-6.39,Europe
Spain,Salamanca,2011,6,1,19.201,0.3379999999999999,40.99,-6.39,Europe
Spain,Salamanca,2011,7,1,21.136,0.364,40.99,-6.39,Europe
Spain,Salamanca,2011,8,1,22.073,0.445,40.99,-6.39,Europe
Spain,Salamanca,2011,9,1,19.591,0.4679999999999999,40.99,-6.39,Europe
Spain,Salamanca,2011,10,1,15.23,0.4629999999999999,40.99,-6.39,Europe
Spain,Salamanca,2011,11,1,9.125,0.38,40.99,-6.39,Europe
Spain,Salamanca,2011,12,1,5.428000000000001,0.479,40.99,-6.39,Europe
Spain,Salamanca,2012,1,1,4.340999999999998,0.3,40.99,-6.39,Europe
Spain,Salamanca,2012,2,1,4.274,0.317,40.99,-6.39,Europe
Spain,Salamanca,2012,3,1,9.88,0.139,40.99,-6.39,Europe
Spain,Salamanca,2012,4,1,8.619,0.337,40.99,-6.39,Europe
Spain,Salamanca,2012,5,1,15.836,0.138,40.99,-6.39,Europe
Spain,Salamanca,2012,6,1,19.36,0.6459999999999999,40.99,-6.39,Europe
Spain,Salamanca,2012,7,1,21.402,0.507,40.99,-6.39,Europe
Spain,Salamanca,2012,8,1,22.158,0.495,40.99,-6.39,Europe
Spain,Salamanca,2012,9,1,18.825000000000006,0.298,40.99,-6.39,Europe
Spain,Salamanca,2012,10,1,13.264,0.535,40.99,-6.39,Europe
Spain,Salamanca,2012,11,1,8.248999999999999,0.568,40.99,-6.39,Europe
Spain,Salamanca,2012,12,1,5.902,0.579,40.99,-6.39,Europe
Spain,Salamanca,2013,1,1,5.6770000000000005,0.519,40.99,-6.39,Europe
Spain,Salamanca,2013,2,1,5.414,0.382,40.99,-6.39,Europe
Spain,Salamanca,2013,3,1,8.195,0.605,40.99,-6.39,Europe
Spain,Salamanca,2013,4,1,10.178,0.377,40.99,-6.39,Europe
Spain,Salamanca,2013,5,1,12.467,0.517,40.99,-6.39,Europe
Spain,Salamanca,2013,6,1,18.188,0.655,40.99,-6.39,Europe
Spain,Salamanca,2013,7,1,23.353,0.493,40.99,-6.39,Europe
Spain,Salamanca,2013,8,1,22.543000000000003,0.295,40.99,-6.39,Europe
Spain,Salamanca,2013,9,1,,,40.99,-6.39,Europe
Italy,Salerno,2000,1,1,5.172000000000001,0.315,40.99,14.91,Europe
Italy,Salerno,2000,2,1,6.912999999999999,0.2769999999999999,40.99,14.91,Europe
Italy,Salerno,2000,3,1,9.708,0.349,40.99,14.91,Europe
Italy,Salerno,2000,4,1,13.569,0.4029999999999999,40.99,14.91,Europe
Italy,Salerno,2000,5,1,19.134,0.4379999999999999,40.99,14.91,Europe
Italy,Salerno,2000,6,1,22.865,0.526,40.99,14.91,Europe
Italy,Salerno,2000,7,1,24.067,0.514,40.99,14.91,Europe
Italy,Salerno,2000,8,1,25.47,0.757,40.99,14.91,Europe
Italy,Salerno,2000,9,1,20.699,0.4039999999999999,40.99,14.91,Europe
Italy,Salerno,2000,10,1,16.259999999999998,0.526,40.99,14.91,Europe
Italy,Salerno,2000,11,1,12.634,0.452,40.99,14.91,Europe
Italy,Salerno,2000,12,1,9.155,0.58,40.99,14.91,Europe
Italy,Salerno,2001,1,1,8.187000000000001,0.485,40.99,14.91,Europe
Italy,Salerno,2001,2,1,7.752000000000002,0.385,40.99,14.91,Europe
Italy,Salerno,2001,3,1,13.052,0.414,40.99,14.91,Europe
Italy,Salerno,2001,4,1,11.905,0.35,40.99,14.91,Europe
Italy,Salerno,2001,5,1,18.67,0.318,40.99,14.91,Europe
Italy,Salerno,2001,6,1,21.829,0.282,40.99,14.91,Europe
Italy,Salerno,2001,7,1,24.78,0.3979999999999999,40.99,14.91,Europe
Italy,Salerno,2001,8,1,25.523000000000003,0.433,40.99,14.91,Europe
Italy,Salerno,2001,9,1,19.287,0.386,40.99,14.91,Europe
Italy,Salerno,2001,10,1,18.009999999999994,0.488,40.99,14.91,Europe
Italy,Salerno,2001,11,1,10.643,0.27,40.99,14.91,Europe
Italy,Salerno,2001,12,1,4.6880000000000015,0.342,40.99,14.91,Europe
Italy,Salerno,2002,1,1,4.752,0.528,40.99,14.91,Europe
Italy,Salerno,2002,2,1,9.266,0.243,40.99,14.91,Europe
Italy,Salerno,2002,3,1,11.371,0.243,40.99,14.91,Europe
Italy,Salerno,2002,4,1,12.748,0.2239999999999999,40.99,14.91,Europe
Italy,Salerno,2002,5,1,17.680999999999997,0.311,40.99,14.91,Europe
Italy,Salerno,2002,6,1,23.087,0.284,40.99,14.91,Europe
Italy,Salerno,2002,7,1,24.284,0.377,40.99,14.91,Europe
Italy,Salerno,2002,8,1,23.323,0.351,40.99,14.91,Europe
Italy,Salerno,2002,9,1,18.794,0.364,40.99,14.91,Europe
Italy,Salerno,2002,10,1,15.536,0.379,40.99,14.91,Europe
Italy,Salerno,2002,11,1,13.17,0.294,40.99,14.91,Europe
Italy,Salerno,2002,12,1,8.228,0.278,40.99,14.91,Europe
Italy,Salerno,2003,1,1,7.226,0.273,40.99,14.91,Europe
Italy,Salerno,2003,2,1,4.104,0.222,40.99,14.91,Europe
Italy,Salerno,2003,3,1,9.206,0.3,40.99,14.91,Europe
Italy,Salerno,2003,4,1,12.29,0.273,40.99,14.91,Europe
Italy,Salerno,2003,5,1,20.022,0.502,40.99,14.91,Europe
Italy,Salerno,2003,6,1,25.296,0.477,40.99,14.91,Europe
Italy,Salerno,2003,7,1,26.497,0.428,40.99,14.91,Europe
Italy,Salerno,2003,8,1,27.084,0.56,40.99,14.91,Europe
Italy,Salerno,2003,9,1,19.906,0.407,40.99,14.91,Europe
Italy,Salerno,2003,10,1,15.451,0.426,40.99,14.91,Europe
Italy,Salerno,2003,11,1,12.364,0.1939999999999999,40.99,14.91,Europe
Italy,Salerno,2003,12,1,7.1640000000000015,0.283,40.99,14.91,Europe
Italy,Salerno,2004,1,1,5.483,0.382,40.99,14.91,Europe
Italy,Salerno,2004,2,1,7.496,0.22,40.99,14.91,Europe
Italy,Salerno,2004,3,1,8.728,0.409,40.99,14.91,Europe
Italy,Salerno,2004,4,1,12.674,0.292,40.99,14.91,Europe
Italy,Salerno,2004,5,1,15.574000000000002,0.452,40.99,14.91,Europe
Italy,Salerno,2004,6,1,21.481,0.346,40.99,14.91,Europe
Italy,Salerno,2004,7,1,24.799,0.261,40.99,14.91,Europe
Italy,Salerno,2004,8,1,24.527,0.336,40.99,14.91,Europe
Italy,Salerno,2004,9,1,20.491,0.251,40.99,14.91,Europe
Italy,Salerno,2004,10,1,17.86,0.162,40.99,14.91,Europe
Italy,Salerno,2004,11,1,11.018,0.144,40.99,14.91,Europe
Italy,Salerno,2004,12,1,9.108,0.34,40.99,14.91,Europe
Italy,Salerno,2005,1,1,5.1770000000000005,0.282,40.99,14.91,Europe
Italy,Salerno,2005,2,1,4.2010000000000005,0.22,40.99,14.91,Europe
Italy,Salerno,2005,3,1,9.14,0.276,40.99,14.91,Europe
Italy,Salerno,2005,4,1,12.207,0.486,40.99,14.91,Europe
Italy,Salerno,2005,5,1,18.584000000000003,0.385,40.99,14.91,Europe
Italy,Salerno,2005,6,1,22.31,0.397,40.99,14.91,Europe
Italy,Salerno,2005,7,1,25.106,0.331,40.99,14.91,Europe
Italy,Salerno,2005,8,1,22.996,0.262,40.99,14.91,Europe
Italy,Salerno,2005,9,1,20.465,0.225,40.99,14.91,Europe
Italy,Salerno,2005,10,1,15.345999999999998,0.22,40.99,14.91,Europe
Italy,Salerno,2005,11,1,10.61,0.314,40.99,14.91,Europe
Italy,Salerno,2005,12,1,6.2940000000000005,0.2689999999999999,40.99,14.91,Europe
Italy,Salerno,2006,1,1,5.067,0.245,40.99,14.91,Europe
Italy,Salerno,2006,2,1,6.694,0.364,40.99,14.91,Europe
Italy,Salerno,2006,3,1,8.562000000000001,0.3,40.99,14.91,Europe
Italy,Salerno,2006,4,1,13.461,0.33,40.99,14.91,Europe
Italy,Salerno,2006,5,1,18.267000000000003,0.44,40.99,14.91,Europe
Italy,Salerno,2006,6,1,21.45,0.424,40.99,14.91,Europe
Italy,Salerno,2006,7,1,24.876,0.611,40.99,14.91,Europe
Italy,Salerno,2006,8,1,23.18,0.5589999999999999,40.99,14.91,Europe
Italy,Salerno,2006,9,1,20.602,0.284,40.99,14.91,Europe
Italy,Salerno,2006,10,1,17.015,0.17,40.99,14.91,Europe
Italy,Salerno,2006,11,1,10.949000000000002,0.44,40.99,14.91,Europe
Italy,Salerno,2006,12,1,8.448,0.356,40.99,14.91,Europe
Italy,Salerno,2007,1,1,8.404,0.409,40.99,14.91,Europe
Italy,Salerno,2007,2,1,9.113,0.317,40.99,14.91,Europe
Italy,Salerno,2007,3,1,10.57,0.258,40.99,14.91,Europe
Italy,Salerno,2007,4,1,14.439,0.259,40.99,14.91,Europe
Italy,Salerno,2007,5,1,18.274,0.366,40.99,14.91,Europe
Italy,Salerno,2007,6,1,22.701,0.4629999999999999,40.99,14.91,Europe
Italy,Salerno,2007,7,1,25.52,0.63,40.99,14.91,Europe
Italy,Salerno,2007,8,1,24.832,0.3339999999999999,40.99,14.91,Europe
Italy,Salerno,2007,9,1,19.237,0.254,40.99,14.91,Europe
Italy,Salerno,2007,10,1,14.77,0.1969999999999999,40.99,14.91,Europe
Italy,Salerno,2007,11,1,9.432,0.2319999999999999,40.99,14.91,Europe
Italy,Salerno,2007,12,1,5.85,0.379,40.99,14.91,Europe
Italy,Salerno,2008,1,1,7.447,0.431,40.99,14.91,Europe
Italy,Salerno,2008,2,1,7.2120000000000015,0.31,40.99,14.91,Europe
Italy,Salerno,2008,3,1,9.864,0.272,40.99,14.91,Europe
Italy,Salerno,2008,4,1,12.932,0.317,40.99,14.91,Europe
Italy,Salerno,2008,5,1,18.211,0.359,40.99,14.91,Europe
Italy,Salerno,2008,6,1,22.36,0.437,40.99,14.91,Europe
Italy,Salerno,2008,7,1,25.064,0.531,40.99,14.91,Europe
Italy,Salerno,2008,8,1,25.432,0.664,40.99,14.91,Europe
Italy,Salerno,2008,9,1,19.727,0.411,40.99,14.91,Europe
Italy,Salerno,2008,10,1,16.445999999999998,0.245,40.99,14.91,Europe
Italy,Salerno,2008,11,1,11.519,0.294,40.99,14.91,Europe
Italy,Salerno,2008,12,1,7.41,0.359,40.99,14.91,Europe
Italy,Salerno,2009,1,1,6.843,0.488,40.99,14.91,Europe
Italy,Salerno,2009,2,1,5.909000000000002,0.321,40.99,14.91,Europe
Italy,Salerno,2009,3,1,9.549,0.174,40.99,14.91,Europe
Italy,Salerno,2009,4,1,13.414,0.1969999999999999,40.99,14.91,Europe
Italy,Salerno,2009,5,1,19.538,0.352,40.99,14.91,Europe
Italy,Salerno,2009,6,1,21.777,0.4029999999999999,40.99,14.91,Europe
Italy,Salerno,2009,7,1,25.33,0.574,40.99,14.91,Europe
Italy,Salerno,2009,8,1,26.059,0.449,40.99,14.91,Europe
Italy,Salerno,2009,9,1,21.293000000000003,0.385,40.99,14.91,Europe
Italy,Salerno,2009,10,1,14.607,0.384,40.99,14.91,Europe
Italy,Salerno,2009,11,1,11.414,0.648,40.99,14.91,Europe
Italy,Salerno,2009,12,1,8.176,0.445,40.99,14.91,Europe
